鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
屏東巿,房地(土地+建物),屏東縣屏東巿公德街９號,96.0,都市：其他:住宅區,,,1100906,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0900402,205.38,6,2,3,有,無,1920000,9349,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLSJIIGGFAT86DA,205.38,0.0,0.0,無,
屏東巿,房地(土地+建物),屏東縣屏東巿棒球路３４號,19.98,都市：其他:住宅區,,,1100628,土地1建物1車位0,一層，二層，騎樓,十六層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0830701,160.18,4,2,3,有,有,8000000,49944,,0.0,0,,RPQNMLNKIIGGFAT48DA,136.36,6.52,0.0,有,
屏東巿,房地(土地+建物),屏東縣屏東巿公裕街３５３巷３６號,5.92,都市：其他:住宅區,,,1100927,土地1建物1車位0,一層,四層,華廈(10層含以下有電梯),辦公用,鋼筋混凝土造,0970305,14.61,1,1,1,有,有,800000,54757,,0.0,0,,RPTNMLNKIIGGFAT78DA,6.27,3.51,0.0,有,037
高樹鄉,土地,源泉段912地號,1069.98,,一般農業區,農牧用地,1100430,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2200000,2056,,0.0,0,此金額包含源泉段913及914地號國有地轉讓權,RPPNMLNKIIGGFBT48DA,0.0,0.0,0.0,無,
屏東巿,房地(土地+建物)+車位,屏東縣屏東巿古松西巷３８５之６５號三樓之二,46.51,都市：其他:住宅區,,,1090705,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100611,131.05,3,2,2,有,有,7200000,54941,一樓平面,0.0,0,,RPQPMLPJIIGGFAT78DA,79.73,10.61,0.0,有,
屏東巿,房地(土地+建物)+車位,屏東縣屏東巿古松西巷３８５之６５號三樓之五,49.42,都市：其他:住宅區,,,1100417,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100611,140.13,3,2,2,有,有,7600000,54235,一樓平面,0.0,0,,RPXNMLPJIIGGFAT66DA,87.29,10.24,0.0,有,
屏東巿,房地(土地+建物),屏東縣屏東巿崇安街８巷２６號,111.0,都市：其他:住宅區,,,1100901,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,,107.88,5,5,5,有,無,4700000,43567,,0.0,0,,RPOOMLRLRHGGFAT07DA,107.88,0.0,0.0,無,
九如鄉,房地(土地+建物),屏東縣九如鄉三環路１０４巷４１號,81.68,,鄉村區,乙種建築用地,1100823,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0840908,110.7,3,2,3,有,無,4060000,36676,,0.0,0,其他增建；,RPWNMLOLQHGGFAT37DA,103.2,7.5,0.0,無,
屏東巿,房地(土地+建物),屏東縣屏東巿廣東路４０９巷２５號,57.0,都市：其他:住宅區,,,1100828,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,,105.51,4,1,3,有,無,4300000,40754,,0.0,0,其他增建；,RPWNMLMJRHGGFAT07DA,105.51,0.0,0.0,無,
屏東巿,土地,清溪段903-4地號,2985.0,,特定農業區,丁種建築用地,1100804,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,55983675,18755,,0.0,0,,RPWNMLQJQHGGFAT37DA,0.0,0.0,0.0,無,
萬丹鄉,房地(土地+建物),屏東縣萬丹鄉和平東路９巷７號,1283.3,都市：其他:住宅區,,,1091108,土地5建物1車位0,全,一層,透天厝,商業用,鋼筋混凝土加強磚造,,519.75,1,0,1,有,無,50465000,97095,,0.0,0,本買賣總價款以土地每坪13萬計算之金額計50465000元地上建物萬丹鄉和平東路939巷7號不計價但以買賣方式登記予買方。因地上建物老舊不堪使用。,RPWNMLTKPHGGFAT67DA,519.75,0.0,0.0,無,
屏東巿,房地(土地+建物),屏東縣屏東巿大武路２０９號,109.45,都市：其他:住宅區,,,1100906,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1091123,223.35,5,2,5,有,無,20100000,89993,,0.0,0,,RPUNMLOKRHGGFAT17DA,213.41,9.94,0.0,無,
屏東巿,房地(土地+建物),屏東縣屏東巿長春街２５之４號,62.33,都市：其他:住宅區,,,1100905,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0781124,104.41,4,2,2,有,無,2600000,24902,,0.0,0,,RPSNMLSJRHGGFAT27DA,97.33,0.0,0.0,無,038
麟洛鄉,土地,麟仁段1024地號,388.87,都市：其他:農業區,,,1100922,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,855514,2200,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；瑕疵物件；,RPQQMLRLRHGGFAT47DA,0.0,0.0,0.0,無,
屏東巿,房地(土地+建物)+車位,屏東縣屏東巿廣東路１４３０之２號三樓之一,20.58,都市：其他:住宅區,,,1100916,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070315,91.28999999999999,2,1,1,有,有,5100000,55866,坡道機械,15.91,0,,RPXNMLTLRHGGFAT08DA,45.23,8.1,0.0,有,039
屏東巿,房地(土地+建物),屏東縣屏東巿青島街１８４號,52.0,都市：其他:住宅區,,,1100917,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,,86.24,3,1,1,有,無,1600000,18553,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPOMLLJIIGGFAT18DA,86.24,0.0,0.0,無,
九如鄉,土地,九智段92地號,466.12,都市：其他:農業區,,,1100916,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,5363,,0.0,0,含地政士服務費；其他；,RPTNMLOJIIGGFAT78DA,0.0,0.0,0.0,無,040
長治鄉,房地(土地+建物),屏東縣長治鄉長興路４７６之１號,221.15,都市：其他:住宅區,,,1100913,土地2建物1車位0,全,一層,透天厝,住家用,磚造,0580120,82.82,8,2,2,有,無,7000000,84521,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；其他增建；,RPOPMLPJIIGGFAT58DA,82.82,0.0,0.0,無,
屏東巿,房地(土地+建物),屏東縣屏東巿大豐路３５巷４７號,202.0,都市：其他:農業區,,,1100301,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,1100709,183.45,4,2,3,有,無,14500000,79041,,0.0,0,,RPXOMLOKIIGGFAT76DA,175.08,8.37,0.0,無,
麟洛鄉,土地,麟忠段235-1地號,151.44,,一般農業區,丁種建築用地,1101013,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1911981,12625,,0.0,0,協議價購；,RPRQMLPJIIGGFAT98DA,0.0,0.0,0.0,無,
麟洛鄉,土地,麟忠段267-1地號,40.41,,一般農業區,水利用地,1101013,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,243673,6030,,0.0,0,協議價購；,RPTQMLPJIIGGFAT56DA,0.0,0.0,0.0,無,
長治鄉,房地(土地+建物),屏東縣長治鄉福德街２之１０號,3424.37,,一般農業區,特定目的事業用地,1100729,土地1建物1車位0,全,二層,透天厝,辦公用,加強磚構造、鋼鐵構造有牆、鋼鐵構造無牆,0990511,1455.51,15,2,5,有,無,11100000,7626,,0.0,0,其他增建；,RPXNMLQJIIGGFAT76DA,1424.08,31.43,0.0,無,041
萬丹鄉,房地(土地+建物),屏東縣萬丹鄉寶田路１０巷１３５號,3344.0,,特定農業區,農牧用地,1100817,土地1建物1車位0,全,二層,透天厝,其他,鋼骨構造、鋼鐵構造有牆,1100315,2589.18,0,0,0,無,無,24500000,9462,,0.0,0,農業設施；,RPTNMLRJIIGGFAT09DA,2589.18,0.0,0.0,無,
