鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
西港區,房地(土地+建物),臺南市西港區南海里南海埔１２７之１６號六樓之２,38.75,都市：其他:住宅區,,,1100920,土地2建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840918,110.95,3,2,2,有,無,2200000,19829,,0.0,0,,RPPOMLRJIIGGFGD77DA,70.76,11.16,0.0,有,0046
佳里區,土地,新安段389地號,1029.21,,鄉村區,乙種建築用地,1100621,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12190000,11844,,0.0,0,,RPPNMLTJRHGGFGD68DA,0.0,0.0,0.0,無,0047
下營區,土地,下營段3681地號,2648.0,,特定農業區,農牧用地,1100508,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6800000,2568,,0.0,0,,RPQNMLSJIIGGFFD77DA,0.0,0.0,0.0,無,
麻豆區,房地(土地+建物),臺南市麻豆區港尾里１５鄰客子寮５２５號,200.63,,鄉村區,乙種建築用地,1100831,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0950804,262.62,5,2,3,有,有,8900000,33889,,0.0,0,,RPXNMLSJIIGGFFD48DA,251.07,11.55,0.0,無,
大內區,土地,嗚頭段295地號,121.23,,鄉村區,乙種建築用地,1101004,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,356265,2939,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQOMLSJIIGGFFD87DA,0.0,0.0,0.0,無,0048
下營區,房地(土地+建物),臺南市下營區仁里街１０３巷２弄５號,118.47,都市：其他:住宅區,,,1100912,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0830803,185.74,4,2,3,有,無,3500000,18844,,0.0,0,頂樓加蓋；,RPSNMLMKIIGGFFD47DA,174.72,11.02,0.0,無,
東山區,土地,大客段科里小段555-3地號,609.0,,特定農業區,農牧用地,1101007,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,150000,246,,0.0,0,,RPPNMLRJIIGGFED47DA,0.0,0.0,0.0,無,
麻豆區,房地(土地+建物),臺南市麻豆區總爺庄４０之５號,154.5,,鄉村區,乙種建築用地,1100320,土地4建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土構造,1100701,215.4,4,2,5,有,無,9400000,43640,,0.0,0,,RPQOMLLJIIGGFFD17DA,204.76,10.64,0.0,無,
官田區,土地,鎮南段1005-1地號,79.4,都市：其他:第一種住宅區,,,1101001,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3600000,45340,,0.0,0,畸零地或有合併使用效益；,RPPOMLOJIIGGFFD37DA,0.0,0.0,0.0,無,
下營區,土地,大屯寮段580-35地號,346.67,,鄉村區,乙種建築用地,1100928,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1080000,3115,,0.0,0,,RPSNMLTLRHGGFFD09DA,0.0,0.0,0.0,無,
