鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
田尾鄉,土地,海豐段1377地號,1907.73,,一般農業區,農牧用地,1100924,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7821693,4100,,0.0,0,,RPSNMLOKIIGGFFN68DA,0.0,0.0,0.0,無,
埤頭鄉,土地,嘉和段606地號,455.0,,特定農業區,農牧用地,1100827,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,4396,,0.0,0,未登記建物；,RPQOMLRJIIGGFFN78DA,0.0,0.0,0.0,無,
北斗鎮,房地(土地+建物),彰化縣北斗鎮中山路二段２８７巷２９號,131.0,都市：其他:住宅區,,,1100904,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0790409,169.83,3,2,2,有,無,6500000,38274,,0.0,0,,RPROMLRJIIGGFFN88DA,169.83,0.0,0.0,無,
竹塘鄉,土地,五庄子段370-3地號,3845.75,,特定農業區,丁種建築用地,1100825,土地8建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11905093,3096,,0.0,0,,RPVNMLTLRHGGFGN87DA,0.0,0.0,0.0,無,
二林鎮,房地(土地+建物),彰化縣二林鎮吉利街３８０號,100.0,非都市： ; 非都市編定：,,,1100930,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1100205,216.52,5,2,3,有,無,12100000,55884,,0.0,0,房屋買賣價款新台幣550萬元土地買賣價款新台幣660萬元,RPPNMLTJIIGGFGN88DA,201.53,14.99,0.0,無,
溪湖鎮,房地(土地+建物),彰化縣溪湖鎮顯光路１４５巷５０弄４３號,101.88,,特定農業區,甲種建築用地,1091121,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100727,146.25,5,2,3,有,無,7505000,51316,,0.0,0,未登記建物；,RPOOMLRJIIGGFHN78DA,146.25,0.0,0.0,無,
竹塘鄉,土地,竹塘段1249-1地號,17.17,都市：其他:住宅區,,,1100612,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,259645,15122,,0.0,0,,RPPNMLNKIIGGFGN38DA,0.0,0.0,0.0,無,
竹塘鄉,土地,竹塘段1250-12地號,132.0,都市：其他:住宅區,,,1100612,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1996500,15125,,0.0,0,,RPQNMLNKIIGGFGN48DA,0.0,0.0,0.0,無,
溪州鄉,土地,新興段1855地號,392.62,,特定農業區,甲種建築用地,1100419,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,1273,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPSNMLNKIIGGFFN68EA,0.0,0.0,0.0,無,
和美鎮,房地(土地+建物),彰化縣和美鎮錦西路６７巷６６之２號,27.7,,特定農業區,甲種建築用地,1100913,土地2建物1車位0,一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100712,82.39,3,2,1,有,無,5080000,61658,,0.0,0,,RPVNMLQJIIGGFBN78EA,59.13,2.73,0.0,有,
溪湖鎮,房地(土地+建物),彰化縣溪湖鎮大公十街５１號,80.89,都市：其他:住宅區,,,1100930,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1091211,169.66,4,3,3,有,無,11800000,69551,,0.0,0,,RPXNMLMKIIGGFHN56DA,158.18,11.48,0.0,無,
溪湖鎮,房地(土地+建物),彰化縣溪湖鎮顯光路１４５巷５０弄７９號,95.88,,特定農業區,甲種建築用地,1090616,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100727,145.6,5,2,3,有,無,7408000,50879,,0.0,0,未登記建物；,RPROMLMKIIGGFHN68DA,145.6,0.0,0.0,無,
溪湖鎮,土地,西安段 863-1地號,885.0,,鄉村區,乙種建築用地,1100804,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11457990,12947,,0.0,0,,RPPNMLNKIIGGFHN48DA,0.0,0.0,0.0,無,
