鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
北屯區,土地,美和段399地號,236.66,都市：其他:第一之一種住宅區,,,1100819,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,42000000,177470,,0.0,0,,RPPOMLRJIIGGFBB07DA,0.0,0.0,0.0,無,
北屯區,房地(土地+建物),臺中市北屯區平德路８５號,99.0,都市：其他:第二種住宅區,,,1100910,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0750506,141.19,4,2,3,有,無,15300000,108365,,0.0,0,其他增建；,RPVOMLRJIIGGFBB67DA,121.69,19.5,0.0,無,
北區,房地(土地+建物),臺中市北區南京東路二段１０５巷３４之１號,21.34,都市：其他:第二種住宅區,,,1100905,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780413,83.66999999999999,3,2,1,有,無,3950000,47209,,0.0,0,,RPUPMLRJIIGGFBB67DA,63.36,11.24,0.0,無,
北區,房地(土地+建物),臺中市北區三民路三段２６０之２５號,4.67,都市：其他:第一種商業區,,,1100929,土地2建物1車位0,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0701229,43.28,1,1,1,有,有,2500000,57763,,0.0,0,,RPWPMLRJIIGGFBB87DA,35.89,0.0,0.0,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德路二段１６８號四樓之１０,5.48,都市：其他:第四種商業區,,,1100901,土地1建物1車位1,四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990909,82.89,1,1,1,有,有,6000000,72385,坡道平面,22.45,0,,RPOQMLRJIIGGFBB17DA,31.26,7.1,0.0,有,
北屯區,土地,碧柳段106地號,170.75,都市：其他:第二之一種住宅區,,,1100829,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,33573719,196625,,0.0,0,,RPRQMLRJIIGGFBB47DA,0.0,0.0,0.0,無,
北屯區,土地,碧柳段103地號,170.74,都市：其他:第二之一種住宅區,,,1100828,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,36154195,211750,,0.0,0,,RPXQMLRJIIGGFBB08DA,0.0,0.0,0.0,無,
北屯區,土地,仁美段696地號,34.0,,,,1100910,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2250800,66200,,0.0,0,包含公共設施保留地用地；,RPPRMLRJIIGGFBB37DA,0.0,0.0,0.0,無,0071
北屯區,土地,碧柳段97地號,170.74,都市：其他:第二之一種住宅區,,,1100820,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,33571754,196625,,0.0,0,,RPQRMLRJIIGGFBB47DA,0.0,0.0,0.0,無,
北屯區,土地,碧柳段98地號,170.74,都市：其他:第二之一種住宅區,,,1100820,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,34604730,202675,,0.0,0,,RPRRMLRJIIGGFBB57DA,0.0,0.0,0.0,無,
北屯區,土地,碧柳段107地號,170.75,都市：其他:第二之一種住宅區,,,1100901,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,33573718,196625,,0.0,0,,RPSRMLRJIIGGFBB67DA,0.0,0.0,0.0,無,
北屯區,土地,碧柳段108地號,170.75,都市：其他:第二之一種住宅區,,,1100901,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,33573718,196625,,0.0,0,,RPURMLRJIIGGFBB87DA,0.0,0.0,0.0,無,
北區,房地(土地+建物),臺中市北區中華路二段９８之１０號二樓,7.64,都市：其他:第二種住宅區,,,1100916,土地3建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0801002,41.230000000000004,1,1,1,有,有,2880000,69852,,0.0,0,,RPXQMLQJIIGGFBB97DA,17.95,4.32,0.0,有,
北區,房地(土地+建物)+車位,臺中市北區育樂街５６號九樓之６,9.44,都市：其他:第二之一種商業區,,,1100907,土地1建物1車位1,九層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080513,107.72,1,1,1,有,有,7130000,66190,坡道平面,34.65,0,,RPSNMLPJIIGGFBB07DA,45.01,5.2,0.0,有,0072
北屯區,房地(土地+建物)+車位,臺中市北屯區景賢路１１９號三樓之５,20.63,都市：其他:第三種住宅區。,,,1100927,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050812,158.76,3,2,2,有,有,11000000,69287,坡道平面,28.02,0,,RPPNMLSLRHGGFBB08DA,74.31,12.73,0.0,有,0073
北屯區,房地(土地+建物),臺中市北屯區大連路三段１０７號,69.0,都市：其他:第二種住宅區,,,1100902,土地1建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,0820623,241.73,7,2,5,有,無,22680000,93824,,0.0,0,其他增建；,RPSNMLTLRHGGFBB48DA,215.58,26.15,0.0,無,
北區,房地(土地+建物),臺中市北區太原五街２４號５樓之３,3.24,都市：其他:第一種商業區,,,1100913,土地1建物1車位0,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811208,28.509999999999998,1,1,1,有,無,2080000,72957,,0.0,0,,RPTQMLRLRHGGFBB68DA,20.48,0.0,0.0,有,0074
北區,房地(土地+建物)+車位,臺中市北區太原路二段８８號五樓之５,19.61,非都市： ; 非都市編定：,,,1100912,土地2建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970411,240.26999999999998,4,2,2,有,有,24650000,102593,坡道平面,0.0,0,,RPXNMLKMRHGGFBB18DA,130.56,20.7,0.0,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區太原路三段６３３號六樓之３,12.01,都市：其他:第三之一種商業區,,,1100324,土地1建物1車位1,六層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100727,131.5,2,2,1,有,有,8360000,68330,坡道機械,20.86,800000,本案於民國110年06月18日讓渡，讓渡金額為915萬元整。預售屋、或土地及建物分件登記案件；,RPVPMLNLRHGGFBB38DA,61.81,10.2,0.0,有,
北屯區,房地(土地+建物),臺中市北屯區松竹路二段３６２之２３號１３樓之２,11.12,都市：其他:第二種住宅區,,,1100902,土地1建物1車位0,十三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860722,85.41999999999999,2,2,1,有,有,6680000,78202,,0.0,0,,RPRNMLLJIIGGFBB56DA,55.31,9.68,0.0,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區軍和街３２２號７樓,38.8,都市：其他:第二種住宅區,,,1100820,土地1建物1車位1,七層，八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841205,209.83,4,2,4,有,有,8600000,40986,坡道機械,0.0,0,,RPTNMLLJIIGGFBB76DA,127.73,45.39,0.0,有,0075
